symbol1,symbol2
COG6,FAM90A1
BLZF1,FAM90A1
HMBOX1,FAM90A1
OVOL1,FAM90A1
NDUFB7,FAM90A1
ACTN3,FAM90A1
HSF2BP,FAM90A1
SPRED1,FAM90A1
STMN2,FAM90A1
TRIM42,FAM90A1
ANKRD23,FAM90A1
TRIM54,FAM90A1
ISY1-RAB43,FAM90A1
ISY1,FAM90A1
KANK2,FAM90A1
LRRK2,FAM90A1
ARRDC3,FAM90A1
PLAGL2,FAM90A1
KRTAP10-8,FAM90A1
KRT40,FAM90A1
MIPOL1,FAM90A1
MORN3,FAM90A1
LHX6,FAM90A1
CCDC13,FAM90A1
ZNF526,FAM90A1
KRTAP1-1,FAM90A1
CYSRT1,FAM90A1
FOSB,FAM90A1
BHLHB9,FAM90A1
LZTS1,FAM90A1
ZMYND12,FAM90A1
PRDM6,FAM90A1
ZNF143,FAM90A1
POF1B,FAM90A1
MSS51,FAM90A1
VWC2,FAM90A1
CCN3,FAM90A1
ARHGEF9,FAM90A1
RAB11FIP2,FAM90A1
ZNF343,FAM90A1
TRIML2,FAM90A1
VRTN,FAM90A1
TEPSIN,FAM90A1
LRP2BP,FAM90A1
FAM228A,FAM90A1
ZNF688,FAM90A1
PRR23B,FAM90A1
MEIS3,FAM90A1
CHRDL2,FAM90A1
ANKRD29,FAM90A1
GCSAML,FAM90A1
HAND2,FAM90A1
TAX1BP1,TSEN2
RANBP10,TSEN2
TSEN15,TSEN2
GABPB2,TSEN2
CTAG2,TSEN2
TSEN54,TSEN2
TEPSIN,TSEN2
TAX1BP1,GABARAPL1
MEFV,GABARAPL1
PRKAR1A,GABARAPL1
VDR,GABARAPL1
PDCD6IP,GABARAPL1
IPO5,GABARAPL1
MAP1LC3A,GABARAPL1
NEDD4,GABARAPL1
ANK3,GABARAPL1
STBD1,GABARAPL1
PSMB4,GABARAPL1
RNF123,GABARAPL1
PTPRR,GABARAPL1
DYNLL1,GABARAPL1
CALCOCO1,GABARAPL1
BSDC1,GABARAPL1
BNIP3L,GABARAPL1
KXD1,GABARAPL1
PBXIP1,GABARAPL1
PCM1,GABARAPL1
THAP7,GABARAPL1
TBC1D5,GABARAPL1
ZBTB22,GABARAPL1
SF3A1,GABARAPL1
DISC1,GABARAPL1
TNIP1,GABARAPL1
SNCA,GABARAPL1
ATG16L1,GABARAPL1
TBC1D15,GABARAPL1
RABGAP1,GABARAPL1
ULK2,GABARAPL1
ATG10,GABARAPL1
FNBP1,GABARAPL1
SAFB2,GABARAPL1
NBR1,GABARAPL1
STRN3,GABARAPL1
WDFY3,GABARAPL1
ATG13,GABARAPL1
FYCO1,GABARAPL1
CLINT1,GABARAPL1
DNAAF4,GABARAPL1
ANKFY1,GABARAPL1
FUNDC1,GABARAPL1
TBC1D25,GABARAPL1
OSBPL3,GABARAPL1
NFIA,GABARAPL1
UMAD1,GABARAPL1
ATG4D,GABARAPL1
TMEM131,GABARAPL1
TAX1BP1,L3MBTL2
E2F6,L3MBTL2
H4C1,L3MBTL2
CBX3,L3MBTL2
PICK1,L3MBTL2
EIF4ENIF1,L3MBTL2
HDAC3,L3MBTL2
REL,L3MBTL2
H3C1,L3MBTL2
ZFP36,L3MBTL2
PIAS1,L3MBTL2
GOLGA2,L3MBTL2
RBPJ,L3MBTL2
TLE5,L3MBTL2
CEP76,L3MBTL2
BEND7,L3MBTL2
GKAP1,L3MBTL2
THAP1,L3MBTL2
ZFP64,L3MBTL2
AMOTL2,L3MBTL2
ZBTB48,L3MBTL2
CARD9,L3MBTL2
SMARCAD1,L3MBTL2
LNX2,L3MBTL2
EFHC2,L3MBTL2
PRKAR1B,L3MBTL2
ZBTB26,L3MBTL2
HSF2BP,L3MBTL2
TRIM42,L3MBTL2
MEOX1,L3MBTL2
ZNF829,L3MBTL2
TRIM50,L3MBTL2
TEKT1,L3MBTL2
TNNI1,L3MBTL2
TBC1D9B,L3MBTL2
CCDC106,L3MBTL2
ZFY,L3MBTL2
POU6F2,L3MBTL2
RBAK,L3MBTL2
BHLHB9,L3MBTL2
GAS8,L3MBTL2
ZNF467,L3MBTL2
BIVM,L3MBTL2
NRF1,L3MBTL2
SSUH2,L3MBTL2
FAM217B,L3MBTL2
TAX1BP1,TCL1A
ATM,TCL1A
NFKBIA,TCL1A
REL,TCL1A
TRAF2,TCL1A
TXLNA,TCL1A
CALCOCO2,TCL1A
PPP1R13B,TCL1A
GOLGA2,TCL1A
WDR47,TCL1A
LNX1,TCL1A
NIF3L1,TCL1A
DDIT4L,TCL1A
FLACC1,TCL1A
CARD9,TCL1A
TP53BP2,TCL1A
DNMT3A,TCL1A
LNX2,TCL1A
TNKS,TCL1A
INCA1,TCL1A
TCL1A,TCL1A
TTC33,TCL1A
NFKBID,TCL1A
CCDC13,TCL1A
TEPSIN,TCL1A
TRMT61A,TCL1A
TAX1BP1,IGFN1
MYOD1,IGFN1
TRIP13,IGFN1
TRIM21,IGFN1
LZTS2,IGFN1
HIVEP1,IGFN1
GOLGA2,IGFN1
SPAG5,IGFN1
TRIM27,IGFN1
PNMA1,IGFN1
FXR2,IGFN1
BANP,IGFN1
HOXA1,IGFN1
DDAH2,IGFN1
USP54,IGFN1
MID2,IGFN1
KIFC3,IGFN1
TRIM35,IGFN1
PRKAR1B,IGFN1
COG6,IGFN1
BLZF1,IGFN1
KCTD9,IGFN1
TRIM42,IGFN1
PIBF1,IGFN1
CRX,IGFN1
POU6F2,IGFN1
SERTAD2,IGFN1
KRT39,IGFN1
POF1B,IGFN1
LHX9,IGFN1
HOXD3,IGFN1
KRTAP6-2,IGFN1
C19orf54,IGFN1
NHLRC4,IGFN1
ZNF620,IGFN1
ZNF688,IGFN1
PRR23B,IGFN1
UBAP2,IGFN1
TAX1BP1,TCAF1
UBC,TCAF1
SF3B4,TCAF1
TRAF2,TCAF1
NFYA,TCAF1
CNKSR1,TCAF1
BIRC2,TCAF1
CEP70,TCAF1
EFEMP2,TCAF1
SPRY2,TCAF1
MAD1L1,TCAF1
DISC1,TCAF1
COIL,TCAF1
NOTCH2NLA,TCAF1
MID2,TCAF1
CAMK2A,TCAF1
IKZF4,TCAF1
PRDM14,TCAF1
TRIM42,TCAF1
TRIM54,TCAF1
KRTAP10-8,TCAF1
CYSRT1,TCAF1
RBAK,TCAF1
PRDM6,TCAF1
SCYL3,TCAF1
ZNF143,TCAF1
KRTAP13-2,TCAF1
TAX1BP1,POLR1C
SMN1,POLR1C
SMN2,POLR1C
MEOX2,POLR1C
XPA,POLR1C
POLR2G,POLR1C
HNRNPH1,POLR1C
PSMA1,POLR1C
POLR1D,POLR1C
SPATC1L,POLR1C
LRIF1,POLR1C
RBM48,POLR1C
ZRANB1,POLR1C
NEDD4,POLR1C
ZNF655,POLR1C
CBX8,POLR1C
TRIM27,POLR1C
CGGBP1,POLR1C
TLE5,POLR1C
STMN3,POLR1C
CRACR2A,POLR1C
CCNK,POLR1C
ZC2HC1C,POLR1C
NIF3L1,POLR1C
SORBS3,POLR1C
ADAMTSL4,POLR1C
KCTD13,POLR1C
MBIP,POLR1C
NME4,POLR1C
ZBED1,POLR1C
CBY2,POLR1C
TCF4,POLR1C
USP54,POLR1C
HDX,POLR1C
GRPEL1,POLR1C
MRPS23,POLR1C
FH,POLR1C
GMPPB,POLR1C
NDUFB10,POLR1C
TRIOBP,POLR1C
TRAIP,POLR1C
TFIP11,POLR1C
SPRY1,POLR1C
CLU,POLR1C
MKRN3,POLR1C
LNX2,POLR1C
EFHC2,POLR1C
UNKL,POLR1C
BIN3,POLR1C
FMR1,POLR1C
GOLGA6L9,POLR1C
RUSC1,POLR1C
IHO1,POLR1C
AVPI1,POLR1C
BLZF1,POLR1C
HOXB9,POLR1C
KLF15,POLR1C
YPEL3,POLR1C
FOXR2,POLR1C
PPP2R3C,POLR1C
KRTAP3-1,POLR1C
RIMBP3,POLR1C
INCA1,POLR1C
KRTAP12-2,POLR1C
TNNI1,POLR1C
PIH1D2,POLR1C
MORN3,POLR1C
GSTO2,POLR1C
KRT75,POLR1C
TRIM14,POLR1C
BHLHB9,POLR1C
LZTS1,POLR1C
GOLGA6A,POLR1C
GAS8,POLR1C
KRT76,POLR1C
ZIM2,POLR1C
ZBTB42,POLR1C
ZNF835,POLR1C
C4orf45,POLR1C
C1orf105,POLR1C
TMEM121,POLR1C
ZFP57,POLR1C
POLR2J3,POLR1C
ZNF547,POLR1C
HOXD12,POLR1C
ZNF688,POLR1C
ZNF554,POLR1C
MEI4,POLR1C
TEX43,POLR1C
FGF11,POLR1C
POLDIP3,POLR1C
PMS1,POLR1C
C21orf58,POLR1C
TAX1BP1,FAM161A
PICK1,FAM161A
CADPS,FAM161A
CCDC88B,FAM161A
MCC,FAM161A
REL,FAM161A
TRAF2,FAM161A
VIM,FAM161A
TXLNA,FAM161A
MKRN1,FAM161A
TRIB3,FAM161A
ZRANB1,FAM161A
LZTS2,FAM161A
TBC1D1,FAM161A
GOLGA2,FAM161A
ZNF24,FAM161A
STX11,FAM161A
FXR1,FAM161A
GRIPAP1,FAM161A
TRIM27,FAM161A
NINL,FAM161A
PPM1F,FAM161A
CALCOCO1,FAM161A
PNMA1,FAM161A
TRIM41,FAM161A
CCNDBP1,FAM161A
PHC2,FAM161A
TMCC2,FAM161A
MAGEA11,FAM161A
DVL2,FAM161A
LDOC1,FAM161A
HOOK2,FAM161A
EHMT2,FAM161A
CEP72,FAM161A
CCDC33,FAM161A
TRIM23,FAM161A
BEGAIN,FAM161A
ZNF426,FAM161A
ZBTB43,FAM161A
CEP44,FAM161A
TSGA10,FAM161A
RUNDC3A,FAM161A
PPFIA1,FAM161A
TRIM69,FAM161A
CARD9,FAM161A
CBY2,FAM161A
INO80E,FAM161A
EVI5,FAM161A
ZNF276,FAM161A
PLEKHG4,FAM161A
HOOK1,FAM161A
CDR2,FAM161A
CCNC,FAM161A
ROPN1,FAM161A
PNMA2,FAM161A
TFIP11,FAM161A
KIFC3,FAM161A
KIAA1328,FAM161A
PRKAR1B,FAM161A
VPS52,FAM161A
GOLGA6L9,FAM161A
KRTAP5-9,FAM161A
JRK,FAM161A
SPRED1,FAM161A
KANK2,FAM161A
PPP2R3C,FAM161A
PIBF1,FAM161A
AXIN2,FAM161A
KRTAP10-8,FAM161A
KRTAP10-9,FAM161A
KRTAP10-11,FAM161A
KRTAP10-7,FAM161A
MIPOL1,FAM161A
KRTAP2-3,FAM161A
KRTAP2-4,FAM161A
FAM161A,FAM161A
KIAA0753,FAM161A
BEND3,FAM161A
DHX32,FAM161A
ZNF792,FAM161A
GPBP1,FAM161A
RUBCN,FAM161A
CCDC13,FAM161A
ZNF526,FAM161A
BICD2,FAM161A
BACH2,FAM161A
CCDC125,FAM161A
BHLHB9,FAM161A
CDR2L,FAM161A
LZTS1,FAM161A
GAS8,FAM161A
KRTAP5-7,FAM161A
OSBPL3,FAM161A
ZIM2,FAM161A
LURAP1L,FAM161A
POC1B,FAM161A
TAX1BP1,TBC1D15
UBC,TBC1D15
TERF2,TBC1D15
CEP63,TBC1D15
FIS1,TBC1D15
TAX1BP1,UBTFL1
RABEP1,UBTFL1
ZNF558,UBTFL1
CCDC136,UBTFL1
GOLGA2,UBTFL1
STX1A,UBTFL1
PUF60,UBTFL1
LDOC1,UBTFL1
ZBTB7B,UBTFL1
DDIT4L,UBTFL1
RUNDC3A,UBTFL1
MTUS2,UBTFL1
CDR2,UBTFL1
TFIP11,UBTFL1
GOLGA6L9,UBTFL1
ZCCHC9,UBTFL1
FSD2,UBTFL1
BEND3,UBTFL1
LBX1,UBTFL1
NACC1,UBTFL1
LHX3,UBTFL1
LHX2,UBTFL1
NOTO,UBTFL1
LHX9,UBTFL1
OR4F3,UBTFL1
OR4F29,UBTFL1
OR4F16,UBTFL1
PBX4,UBTFL1
OR5AS1,UBTFL1
TAX1BP1,FAM189A2
SFN,FAM189A2
TAX1BP1,AZI2
IKBKE,AZI2
AZI2,AZI2
TNF,AZI2
TICAM1,AZI2
CALCOCO2,AZI2
APBA3,AZI2
FAM107A,AZI2
RB1CC1,AZI2
C9orf72,AZI2
TRIM38,AZI2
TRAF6,IRAK3
COPB1,IRAK3
MYD88,IRAK3
IRAK3,IRAK3
STAT3,IRAK3
TICAM2,IRAK3
ECM1,IRAK3
HOXB7,IRAK3
CD14,IRAK3
CDCA5,IRAK3
ADH1B,IRAK3
TRAF6,TAB3
TAB2,TAB3
TAB3,TAB3
OGT,TAB3
CALCOCO2,TAB3
SMAD7,TAB3
TRIM5,TAB3
RBCK1,TAB3
NBR1,TAB3
CEP57L1,TAB3
DYNC2I2,TAB3
NLRP6,TAB3
TRAF6,TMED7-TICAM2
SEC23A,TMED7-TICAM2
PIAS2,TMED7-TICAM2
TMED7-TICAM2,TMED7-TICAM2
TIRAP,TMED7-TICAM2
FTH1,TMED7-TICAM2
PRKCE,TMED7-TICAM2
TRAF6,TICAM2
PIAS2,TICAM2
TMED7-TICAM2,TICAM2
TICAM2,TICAM2
TIRAP,TICAM2
FTH1,TICAM2
PRKCE,TICAM2
TRAF6,EDA2R
CASP10,EDA2R
CASP8,EDA2R
EDA,EDA2R
GIMAP5,EDA2R
TRAF6,YARS1
CDC42,YARS1
ESR1,YARS1
PARP1,YARS1
DCP1A,YARS1
ELANE,YARS1
YARS1,YARS1
CPEB4,YARS1
TRAF6,TMBIM6
CREB3L1,TMBIM6
LRRC59,TMBIM6
MFSD14B,TMBIM6
CDC7,TMBIM6
GLP1R,TMBIM6
TNFRSF17,TMBIM6
FXYD3,TMBIM6
GYPA,TMBIM6
IER3,TMBIM6
ERP29,TMBIM6
PVR,TMBIM6
ADIPOR2,TMBIM6
CD79A,TMBIM6
BFAR,TMBIM6
RNF185,TMBIM6
SIT1,TMBIM6
COBLL1,TMBIM6
SLC41A3,TMBIM6
GJA5,TMBIM6
TMBIM6,TMBIM6
ATP13A1,TMBIM6
ESAM,TMBIM6
TMX2,TMBIM6
OPRM1,TMBIM6
SOAT2,TMBIM6
CD99L2,TMBIM6
TMUB1,TMBIM6
EBP,TMBIM6
REEP2,TMBIM6
MS4A3,TMBIM6
SLC12A7,TMBIM6
HERPUD2,TMBIM6
KCNA10,TMBIM6
RHBDL2,TMBIM6
PI16,TMBIM6
KCNC1,TMBIM6
JSRP1,TMBIM6
STEAP1B,TMBIM6
GZMK,TMBIM6
UGT2B11,TMBIM6
FAM209A,TMBIM6
GPX8,TMBIM6
TEX29,TMBIM6
MMGT1,TMBIM6
GJA8,TMBIM6
GPR42,TMBIM6
GPR151,TMBIM6
SLAMF6,TMBIM6
SCN3B,TMBIM6
LIME1,TMBIM6
SLC7A1,TMBIM6
SYT9,TMBIM6
GJB4,TMBIM6
MANBAL,TMBIM6
ODF4,TMBIM6
CLDN22,TMBIM6
CD300LG,TMBIM6
PIANP,TMBIM6
ENPP4,TMBIM6
HTR2C,TMBIM6
TREML1,TMBIM6
FGFBP2,TMBIM6
GPHB5,TMBIM6
HJV,TMBIM6
TRAF6,LRRC59
CSNK2A1,LRRC59
U2AF2,LRRC59
ITGA4,LRRC59
SGO1,LRRC59
MTNR1A,LRRC59
DDX58,LRRC59
CMTM3,LRRC59
C1orf131,LRRC59
TMEM97,LRRC59
ST7,LRRC59
TRAF6,RAB5C
HRAS,RAB5C
EEA1,RAB5C
RAB5A,RAB5C
GLP1R,RAB5C
RIN3,RAB5C
VPS8,RAB5C
RABAC1,RAB5C
TBC1D17,RAB5C
APPL2,RAB5C
RIN2,RAB5C
TBC1D15,RAB5C
SGSM3,RAB5C
FLCN,RAB5C
TGFBRAP1,RAB5C
ALS2CL,RAB5C
ATP4A,RAB5C
TRAF6,PEDS1-UBE2V1
XBP1,PEDS1-UBE2V1
APBB2,PEDS1-UBE2V1
FGFR3,PEDS1-UBE2V1
HSPA5,PEDS1-UBE2V1
RNF11,PEDS1-UBE2V1
KIF1B,PEDS1-UBE2V1
UBQLN2,PEDS1-UBE2V1
DAZAP2,PEDS1-UBE2V1
RNF111,PEDS1-UBE2V1
TRIM32,PEDS1-UBE2V1
GRIN2C,PEDS1-UBE2V1
CTAG1B,PEDS1-UBE2V1
CTAG1A,PEDS1-UBE2V1
RNF2,PEDS1-UBE2V1
TRIM8,PEDS1-UBE2V1
RNF14,PEDS1-UBE2V1
KLK6,PEDS1-UBE2V1
FAM168A,PEDS1-UBE2V1
GSN,PEDS1-UBE2V1
FAM209A,PEDS1-UBE2V1
AQP6,PEDS1-UBE2V1
SLC10A1,PEDS1-UBE2V1
SLC30A4,PEDS1-UBE2V1
SHISA4,PEDS1-UBE2V1
TRAF6,NUMBL
IKBKG,NUMBL
APP,NUMBL
EGFR,NUMBL
YWHAG,NUMBL
ATXN1,NUMBL
SIAH1,NUMBL
TAB2,NUMBL
TRAF5,NUMBL
GRIP1,NUMBL
NOTCH1,NUMBL
RBFOX1,NUMBL
CBY1,NUMBL
GPATCH8,NUMBL
CDK5,NUMBL
CLSTN1,NUMBL
BHLHE40,NUMBL
GAA,NUMBL
THPO,NUMBL
TMC5,NUMBL
ESRP2,NUMBL
SMAP2,NUMBL
TRAF6,UBOX5
ATXN1,UBOX5
UBE2E1,UBOX5
UBE2D2,UBOX5
UBE2D3,UBOX5
VCP,UBOX5
TARDBP,UBOX5
PEDS1-UBE2V1,UBOX5
UBE2V1,UBOX5
NEDD4,UBOX5
TRIM23,UBOX5
USP2,UBOX5
UBOX5,UBOX5
UBE2K,UBOX5
TRAIP,UBOX5
UBE2E2,UBOX5
TRAF6,TRIM17
MEOX2,TRIM17
CACYBP,TRIM17
HSP90AA1,TRIM17
UBE2D2,TRIM17
UBE2D3,TRIM17
HSP90AB1,TRIM17
UBE2W,TRIM17
TRIM39,TRIM17
LRSAM1,TRIM17
ZWINT,TRIM17
USP15,TRIM17
MNAT1,TRIM17
LGALS8,TRIM17
LGALS3,TRIM17
PTGES3L,TRIM17
PTGES3L-AARSD1,TRIM17
AARSD1,TRIM17
TRAF6,USP25
TRAF3,USP25
SYK,USP25
TGFBR2,USP25
PRKACA,USP25
SUMO2,USP25
TRAF5,USP25
UBE2I,USP25
SUMO1,USP25
USP25,USP25
ZNF426,USP25
SUMO3,USP25
KLHL13,USP25
SENP1,USP25
FBXL17,USP25
TRAF6,TIFA
TRAF1,TIFA
NXF1,TIFA
HIRA,TIFA
TIFA,TIFA
NIF3L1,TIFA
ARHGEF39,TIFA
TUT4,TIFA
LNX2,TIFA
TNFAIP8,TIFA
TXN2,TIFA
TIFAB,TIFA
TRAF6,YOD1
UBC,YOD1
RNF5,YOD1
VCP,YOD1
MKRN1,YOD1
USP21,YOD1
PLEKHB2,YOD1
RFC2,YOD1
ITCH,YOD1
DAZAP2,YOD1
PSMA7,YOD1
RNF216,YOD1
DDIT4L,YOD1
PLSCR4,YOD1
TP53BP2,YOD1
MAVS,YOD1
USP15,YOD1
TRIM63,YOD1
TRIM55,YOD1
UBXN6,YOD1
UBE2J1,YOD1
SNAI1,YOD1
SPART,YOD1
NGRN,YOD1
LMO2,YOD1
FAM168A,YOD1
TRIM54,YOD1
TBX22,YOD1
INCA1,YOD1
YOD1,YOD1
ZFP57,YOD1
TRAF6,MTURN
AP2M1,MTURN
UBC,MTURN
SH3RF1,MTURN
REL,MTURN
UBB,MTURN
UBA52,MTURN
RPS27A,MTURN
MKRN1,MTURN
PLEKHB2,MTURN
TNFRSF19,MTURN
DAZAP2,MTURN
RNF216,MTURN
TRIM39,MTURN
TRIM5,MTURN
TP53BP2,MTURN
RNF41,MTURN
ARRDC1,MTURN
TRIM8,MTURN
TRIM38,MTURN
TMEM239,MTURN
SSX1,MTURN
SUSD6,MTURN
TRAF6,ZBTB25
VCP,ZBTB25
APIP,ZBTB25
TARDBP,ZBTB25
SUMO2,ZBTB25
HTRA2,ZBTB25
SEPHS1,ZBTB25
KXD1,ZBTB25
PCBD1,ZBTB25
ZBTB25,ZBTB25
SORBS3,ZBTB25
TBC1D5,ZBTB25
COIL,ZBTB25
TNIP1,ZBTB25
ZBTB1,ZBTB25
KCTD9,ZBTB25
CYP2J2,ZBTB25
SPRED1,ZBTB25
HCLS1,ZBTB25
KCTD1,ZBTB25
KRTAP10-8,ZBTB25
PNMA5,ZBTB25
HSBP1,ZBTB25
CRACR2B,ZBTB25
VEGFD,ZBTB25
CYSRT1,ZBTB25
VMAC,ZBTB25
ZBTB2,ZBTB25
KRTAP17-1,ZBTB25
JPH3,ZBTB25
TRAF6,UBTD1
UBE2D3,UBTD1
RNF5,UBTD1
UBE2D4,UBTD1
YAP1,UBTD1
WWP2,UBTD1
MRFAP1L1,UBTD1
TP53BP2,UBTD1
MRFAP1,UBTD1
CD1A,UBTD1
FZD5,UBTD1
TRIM50,UBTD1
TRAF6,BRSK2
VCP,BRSK2
COPS5,BRSK2
PRKAA1,BRSK2
FZR1,BRSK2
TRAF6,ARRB2
IGF1R,ARRB2
MDM2,ARRB2
EGFR,ARRB2
HGS,ARRB2
AKT1,ARRB2
INSR,ARRB2
CSNK2A2,ARRB2
CLTC,ARRB2
SMARCC2,ARRB2
MED8,ARRB2
NOLC1,ARRB2
ADRB2,ARRB2
HIPK3,ARRB2
STC2,ARRB2
NDUFS7,ARRB2
CYTH2,ARRB2
DLG4,ARRB2
CYTH1,ARRB2
AKT2,ARRB2
TCOF1,ARRB2
GRK2,ARRB2
PRKCB,ARRB2
TBXA2R,ARRB2
GRM1,ARRB2
SIRT1,ARRB2
MAPK9,ARRB2
DRD2,ARRB2
USP20,ARRB2
OPRD1,ARRB2
TGFBR3,ARRB2
DRD4,ARRB2
PTAFR,ARRB2
ENG,ARRB2
C5AR1,ARRB2
ARRDC3,ARRB2
PTGER2,ARRB2
LHCGR,ARRB2
AVPR2,ARRB2
OXER1,ARRB2
APLNR,ARRB2
HTR2C,ARRB2
NTS,ARRB2
NTSR1,ARRB2
MC1R,ARRB2
AGTR1,ARRB2
OXTR,ARRB2
HCRTR1,ARRB2
SENP1,ARRB2
SLC9A5,ARRB2
ARRDC4,ARRB2
KBTBD8,ARRB2
TRH,ARRB2
TRAF6,AMBRA1
CHUK,AMBRA1
MTOR,AMBRA1
NUDC,AMBRA1
PPP2R1A,AMBRA1
DCAF7,AMBRA1
CUL4B,AMBRA1
MAP1LC3A,AMBRA1
BCL2,AMBRA1
DYNLL1,AMBRA1
PPP2CA,AMBRA1
GABARAPL2,AMBRA1
DYNLL2,AMBRA1
TRIM32,AMBRA1
GABARAPL1,AMBRA1
DYNC1I1,AMBRA1
BECN1,AMBRA1
SOCS2,AMBRA1
MYC,AMBRA1
CUL4A,AMBRA1
RPTOR,AMBRA1
SOCS3,AMBRA1
RNF2,AMBRA1
MAP1LC3C,AMBRA1
IRGM,AMBRA1
TRAF6,SIGIRR
RPN1,SIGIRR
SIGIRR,SIGIRR
IL1R1,SIGIRR
TLR4,SIGIRR
TRAF6,STRADB
MAP3K7,STRADB
XIAP,STRADB
GRB2,STRADB
STK11,STRADB
CAB39,STRADB
NEB,STRADB
TRAF6,IRAK4
IKBKG,IRAK4
ARNT,IRAK4
IRAK1,IRAK4
PELI1,IRAK4
IRAK4,IRAK4
TICAM2,IRAK4
TIRAP,IRAK4
IL36RN,IRAK4
TBPL1,IRAK4
IL1R1,IRAK4
IL1RL1,IRAK4
TLR4,IRAK4
TNFRSF13B,IRAK4
ZNF597,IRAK4
TRIM7,IRAK4
TRAF6,MARCHF5
UBC,MARCHF5
TANK,MARCHF5
ERN1,MARCHF5
UBE2I,MARCHF5
TMEM139,MARCHF5
CREB3,MARCHF5
BIK,MARCHF5
FATE1,MARCHF5
AKTIP,MARCHF5
ERGIC3,MARCHF5
MARCHF5,MARCHF5
FIS1,MARCHF5
MAVS,MARCHF5
UBE2N,MARCHF5
SGPL1,MARCHF5
SOD1,MARCHF5
TMEM14B,MARCHF5
PTPN5,MARCHF5
ANKS6,MARCHF5
TIMMDC1,MARCHF5
SAR1A,MARCHF5
GPX8,MARCHF5
AQP6,MARCHF5
HSD17B13,MARCHF5
STMN4,MARCHF5
CGRRF1,MARCHF5
MANBAL,MARCHF5
ODF4,MARCHF5
BNIP1,MARCHF5
SLC25A26,MARCHF5
TRAF6,MAP3K11
CDC42,MAP3K11
APP,MAP3K11
CBL,MAP3K11
PIN1,MAP3K11
MAP3K11,MAP3K11
RAC1,MAP3K11
SH3RF1,MAP3K11
EPS8,MAP3K11
TRAF2,MAP3K11
MAP3K12,MAP3K11
MAPK8IP3,MAP3K11
DLG4,MAP3K11
TRIM5,MAP3K11
NF2,MAP3K11
RHOG,MAP3K11
TRAF6,USP4
RIPK1,USP4
TNFRSF1A,USP4
UBC,USP4
AKT1,USP4
RCC1,USP4
SMAD4,USP4
TRPS1,USP4
CTNNB1,USP4
SART3,USP4
BRAP,USP4
TRAF2,USP4
PSMC5,USP4
USP21,USP4
CDKN1A,USP4
HUWE1,USP4
USP4,USP4
DNPEP,USP4
PRPF19,USP4
PTEN,USP4
TRIM63,USP4
TRIM55,USP4
KLF4,USP4
USP11,USP4
USP28,USP4
TRIM54,USP4
IRF8,USP4
DLC1,USP4
BDKRB2,USP4
HAS2,USP4
TRAF6,NLRX1
IKBKG,NLRX1
TRAF3,NLRX1
IKBKB,NLRX1
MAVS,NLRX1
TUFM,NLRX1
SARM1,NLRX1
TRAF6,MYB
KAT5,MYB
CSNK2A1,MYB
PML,MYB
RPL4,MYB
NCOR1,MYB
HSPA8,MYB
TRIM28,MYB
MYBBP1A,MYB
NLK,MYB
RBX1,MYB
STAT5A,MYB
CHD3,MYB
SUMO2,MYB
MAPK1,MYB
TTF2,MYB
SMARCA2,MYB
PTMS,MYB
MYOZ2,MYB
PCDH17,MYB
KAT2A,MYB
LIN9,MYB
ZMYND11,MYB
COX7B,MYB
NCAM2,MYB
BEX3,MYB
PPM1K,MYB
GATA3,MYB
LEF1,MYB
ZFHX3,MYB
HLF,MYB
TRAF6,NLRC3
PYCARD,NLRC3
TRAF6,TIRAP
CASP1,TIRAP
APP,TIRAP
TIRAP,TIRAP
PRKRA,TIRAP
STT3A,TIRAP
RNF216,TIRAP
IL1RL1,TIRAP
KAT2A,TIRAP
SOCS1,TIRAP
AGER,TIRAP
CAPN1,TIRAP
PIK3AP1,TIRAP
DNAJC3,TIRAP
TRAF6,NFATC2IP
TRAF3,NFATC2IP
TRAF1,NFATC2IP
TRAF2,NFATC2IP
SUMO2,NFATC2IP
TRAF5,NFATC2IP
NEK7,NFATC2IP
NMNAT1,NFATC2IP
C22orf39,NFATC2IP
BATF3,NFATC2IP
TRAF6,CASP4
APAF1,CASP4
NOD1,CASP4
NOD2,CASP4
CASP10,CASP4
CASP8,CASP4
DCTN1,CASP4
XIAP,CASP4
SNRNP200,CASP4
TMEM147,CASP4
SMC4,CASP4
SSR4,CASP4
HACD3,CASP4
SLC25A1,CASP4
LSM10,CASP4
MDN1,CASP4
SNRPA1,CASP4
CCDC59,CASP4
UBXN1,CASP4
COPE,CASP4
VDAC1,CASP4
UMPS,CASP4
CASP4,CASP4
SERPINB9,CASP4
CASP14,CASP4
RS1,CASP4
TRAF6,CARD11
MAP3K7,CARD11
CHUK,CARD11
CASP8,CARD11
FYB1,CARD11
USP18,CARD11
TAB3,CARD11
ZAP70,CARD11
PPP2CA,CARD11
BCL10,CARD11
SRPK2,CARD11
PRKCB,CARD11
CARD11,CARD11
SH2D3C,CARD11
TRAF6,UBE2O
MDM2,UBE2O
TRAF3,UBE2O
TRAF1,UBE2O
RLIM,UBE2O
UBC,UBE2O
STK11,UBE2O
TRAF2,UBE2O
RPS20,UBE2O
RNF11,UBE2O
TRAF5,UBE2O
ITCH,UBE2O
TRAF4,UBE2O
TXNIP,UBE2O
SMAD7,UBE2O
PNKP,UBE2O
MCAM,UBE2O
PRKN,UBE2O
RPL12,UBE2O
TRIM27,UBE2O
